Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-18 00:00:00+08:00,95.73661348552201,99.36770261940916,95.64805015714474,99.10201263427734,52767254,0.0,0.0
2014-12-19 00:00:00+08:00,103.61872319704443,104.0615398509149,101.84746391114383,102.4674072265625,47770038,0.0,0.0
2014-12-22 00:00:00+08:00,103.97295834760357,103.97295834760357,98.57061810335618,100.07618713378906,30153831,0.0,0.0
2014-12-23 00:00:00+08:00,100.07619738848582,101.5817665731927,98.12781158192963,99.8990707397461,22446872,0.0,0.0
2014-12-24 00:00:00+08:00,98.5706219655042,100.43044432998727,98.5706219655042,99.81050109863281,7043478,0.0,0.0
2014-12-29 00:00:00+08:00,102.2902729170744,102.2902729170744,99.36769787920414,100.43045043945312,11937232,0.0,0.0
2014-12-30 00:00:00+08:00,101.58177537617296,101.58177537617296,99.72195273281618,100.3418960571289,13835664,0.0,0.0
2014-12-31 00:00:00+08:00,99.63338470458984,100.78470796690344,99.2791387226898,99.63338470458984,10211446,0.0,0.0
2015-01-02 00:00:00+08:00,100.60757733470498,100.60757733470498,98.57062820377894,99.8990707397461,11783333,0.0,0.0
2015-01-05 00:00:00+08:00,100.51901245117188,102.11314493552182,99.89906919019886,100.51901245117188,23657688,0.0,0.0
2015-01-06 00:00:00+08:00,100.9618124716267,106.71840553145526,100.60755923786874,106.27558898925781,47380755,0.0,0.0
2015-01-07 00:00:00+08:00,109.37531595881866,110.26094186346141,108.57824604801756,110.17237854003906,44327302,0.0,0.0
2015-01-08 00:00:00+08:00,112.9178340440036,113.18352401381757,111.23513823142908,112.74070739746094,38660017,0.0,0.0
2015-01-09 00:00:00+08:00,114.24627789360507,114.24627789360507,112.03220211562521,112.65214538574219,34541307,0.0,0.0
2015-01-12 00:00:00+08:00,114.24627148236516,114.24627148236516,111.76650587063682,112.5635757446289,19396698,0.0,0.0
2015-01-13 00:00:00+08:00,110.969441832134,113.62633404675488,110.88087851399395,113.18351745605469,18270876,0.0,0.0
2015-01-14 00:00:00+08:00,112.20932188887929,113.09495507763853,110.79231611644481,111.58938598632812,18271542,0.0,0.0
2015-01-15 00:00:00+08:00,110.88088258708552,112.47501504258472,109.90668605175902,112.3864517211914,17358861,0.0,0.0
2015-01-16 00:00:00+08:00,110.70376112087834,110.70376112087834,107.69262271186379,107.95830535888672,27365685,0.0,0.0
2015-01-19 00:00:00+08:00,110.08381094744801,110.88088082733789,108.2239885572854,108.9324951171875,23426131,0.0,0.0
2015-01-20 00:00:00+08:00,109.37531228239588,110.5266281186066,109.19818564150494,109.90668487548828,11058130,0.0,0.0
2015-01-21 00:00:00+08:00,111.76652246720091,114.15772511467404,110.88089647194732,113.98059844970703,36652734,0.0,0.0
2015-01-22 00:00:00+08:00,115.5747304175719,116.90317298309562,114.86622380684942,116.54891967773438,42375151,0.0,0.0
2015-01-23 00:00:00+08:00,119.20581294773972,119.47150292856462,116.10610383436358,117.52311706542969,32505639,0.0,0.0
2015-01-26 00:00:00+08:00,121.06563935637979,121.41989267547758,118.94012677137422,121.33132934570312,37915473,0.0,0.0
2015-01-27 00:00:00+08:00,122.21693772188921,122.21693772188921,117.78879385930001,120.4456787109375,26528814,0.0,0.0
2015-01-28 00:00:00+08:00,121.24275207519531,121.33131539478657,119.29436637376793,121.24275207519531,17591574,0.0,0.0
2015-01-29 00:00:00+08:00,120.44568976950508,120.79994307013678,118.49730394561163,119.205810546875,15876766,0.0,0.0
2015-01-30 00:00:00+08:00,120.00286934792895,120.00286934792895,114.68909199527513,116.90316772460938,31865802,0.0,0.0
2015-02-02 00:00:00+08:00,115.04334085825009,121.15418787698997,115.04334085825009,120.2685546875,19150517,0.0,0.0
2015-02-03 00:00:00+08:00,120.00286655707599,121.59700632242047,117.78879820881394,119.64862060546875,15596398,0.0,0.0
2015-02-04 00:00:00+08:00,120.00287472709181,120.53425468505063,118.0544888774904,118.58586883544922,10304634,0.0,0.0
2015-02-05 00:00:00+08:00,121.33132276649889,121.33132276649889,117.7888044267768,119.73719024658203,19537497,0.0,0.0
2015-02-06 00:00:00+08:00,121.15419394910482,121.15419394910482,118.67442822383008,118.85155487060547,11840077,0.0,0.0
2015-02-09 00:00:00+08:00,118.32016562960261,118.32016562960261,116.7260332635132,117.43453979492188,13498109,0.0,0.0
2015-02-10 00:00:00+08:00,117.43453459178832,118.67441363723847,116.90315471677549,117.78878784179688,15187675,0.0,0.0
2015-02-11 00:00:00+08:00,118.67443218032086,118.67443218032086,116.37179302505375,116.54891967773438,13159484,0.0,0.0
2015-02-12 00:00:00+08:00,115.13191750136387,115.92898013456823,113.36065824697721,114.77766418457031,26064826,0.0,0.0
2015-02-13 00:00:00+08:00,114.7776563161206,117.16885871096989,114.33483970048543,115.30903625488281,16781033,0.0,0.0
2015-02-16 00:00:00+08:00,115.22046900958989,117.16885472247992,115.1319056894776,115.57472229003906,11030858,0.0,0.0
2015-02-17 00:00:00+08:00,115.13190907305551,116.90316819777597,115.13190907305551,115.84040832519531,9090265,0.0,0.0
2015-02-18 00:00:00+08:00,116.1060951041404,116.37178506498759,114.68908930920244,115.04334259033203,7904399,0.0,0.0
2015-02-23 00:00:00+08:00,117.52311211250013,119.82575118635846,116.10609894115306,119.3829345703125,26286994,0.0,0.0
2015-02-24 00:00:00+08:00,120.44568315856057,120.79993643974824,118.49729744160884,119.64862060546875,18678175,0.0,0.0
2015-02-25 00:00:00+08:00,118.67442227599835,120.79993460119398,118.32016900020237,120.2685546875,20547578,0.0,0.0
2015-02-26 00:00:00+08:00,118.94011482224103,120.79993723107908,118.94011482224103,120.0914306640625,23493670,0.0,0.0
2015-02-27 00:00:00+08:00,120.44569528722289,121.06563859172847,119.294379337008,120.35713195800781,19484080,0.0,0.0
2015-03-02 00:00:00+08:00,121.06562805175781,121.33131801627209,118.67442570070978,121.06562805175781,13760890,0.0,0.0
2015-03-03 00:00:00+08:00,121.50845582128092,122.21695512882259,119.56006989877423,119.82575988769531,19108855,0.0,0.0
2015-03-04 00:00:00+08:00,119.02867803511147,119.29436799750161,117.788798873538,118.05448150634766,13425097,0.0,0.0
2015-03-05 00:00:00+08:00,116.99172973632812,119.20580544085847,116.72603977223483,116.99172973632812,13359596,0.0,0.0
2015-03-06 00:00:00+08:00,117.080290657804,117.87736053374573,116.01753082321503,116.6374740600586,15046971,0.0,0.0
2015-03-09 00:00:00+08:00,116.9031727251516,118.40874194003393,115.84041281141285,117.0802993774414,14279651,0.0,0.0
2015-03-10 00:00:00+08:00,117.61167852383423,117.61167852383423,115.75184868760772,116.1061019897461,14125036,0.0,0.0
2015-03-11 00:00:00+08:00,116.46034742096043,117.34598061645124,116.1060941427641,116.6374740600586,15370028,0.0,0.0
2015-03-12 00:00:00+08:00,115.92897378206301,117.08029699855359,115.30903784122577,116.72604370117188,18528164,0.0,0.0
2015-03-13 00:00:00+08:00,117.78880255907235,119.38293505371203,116.63747935269097,118.32017517089844,16764337,0.0,0.0
2015-03-16 00:00:00+08:00,117.78879898041957,120.71137391020201,116.63747580901762,120.0914306640625,24639135,0.0,0.0
2015-03-17 00:00:00+08:00,121.59701594996412,121.77414260458211,117.87737086214855,118.49730682373047,20807023,0.0,0.0
2015-03-18 00:00:00+08:00,119.11725267857783,121.59701856701896,118.85156269093258,120.35713195800781,24872050,0.0,0.0
2015-03-19 00:00:00+08:00,122.21696301999734,128.6820645124317,121.06564698991694,128.4163818359375,69525628,0.0,0.0
2015-03-20 00:00:00+08:00,129.65621599136657,131.7817354189806,124.96238257745748,126.29082489013672,77311538,0.0,0.0
2015-03-23 00:00:00+08:00,127.61928671771297,129.74480647035077,126.37941485450223,128.59349060058594,33376154,0.0,0.0
2015-03-24 00:00:00+08:00,129.7448203929562,129.83337639590485,126.37942841597553,126.64511108398438,18089929,0.0,0.0
2015-03-25 00:00:00+08:00,126.64508477345778,128.5049070406301,125.40519837562297,126.37940216064453,22584700,0.0,0.0
2015-03-26 00:00:00+08:00,125.670905510915,126.4679680710723,124.5195896664298,124.69671630859375,20180863,0.0,0.0
2015-03-27 00:00:00+08:00,126.6450798964519,126.6450798964519,124.25387783657663,125.67089080810547,17165510,0.0,0.0
2015-03-30 00:00:00+08:00,129.12488453042772,130.0105031974958,127.53074454321195,128.1506805419922,25518722,0.0,0.0
2015-03-31 00:00:00+08:00,134.08440680120327,134.08440680120327,129.47912799353247,130.36476135253906,26136506,0.0,0.0
2015-04-01 00:00:00+08:00,131.6046220980972,131.6046220980972,129.83335572943992,131.0732421875,18620498,0.0,0.0
2015-04-02 00:00:00+08:00,131.87031167850265,132.8445155622228,130.45331316800653,132.66738891601562,15923387,0.0,0.0
2015-04-08 00:00:00+08:00,134.61575838408064,137.27265789993007,133.73012521213082,136.829833984375,39775326,0.0,0.0
2015-04-09 00:00:00+08:00,140.815196270814,150.91137191206028,140.37237229128831,141.6122589111328,72522121,0.0,0.0
2015-04-10 00:00:00+08:00,142.58643058148047,145.24333015263767,140.01810165894216,143.29493713378906,40239971,0.0,0.0
2015-04-13 00:00:00+08:00,146.12897870731015,151.44276428222656,143.9149026060253,151.44276428222656,47403378,0.0,0.0
2015-04-14 00:00:00+08:00,142.94069171128567,145.15476747931856,138.51254017521984,142.76356506347656,63988065,0.0,0.0
2015-04-15 00:00:00+08:00,141.70082276112683,141.70082276112683,137.71549467960122,139.5753173828125,50245183,0.0,0.0
2015-04-16 00:00:00+08:00,138.33542889966762,143.02927825862272,137.272683553879,141.70082092285156,35276924,0.0,0.0
2015-04-17 00:00:00+08:00,139.92955492426907,142.3207573668817,139.92955492426907,140.6380615234375,23617722,0.0,0.0
2015-04-20 00:00:00+08:00,141.612225669147,141.612225669147,135.0585701066959,135.58993530273438,30859721,0.0,0.0
2015-04-21 00:00:00+08:00,135.50142127245746,141.5236988441239,135.50142127245746,140.9037628173828,25226881,0.0,0.0
2015-04-22 00:00:00+08:00,140.4609361334829,145.50902370909336,140.4609361334829,144.09201049804688,27419042,0.0,0.0
2015-04-23 00:00:00+08:00,145.9518422182539,146.66034886848743,142.320767624551,142.49789428710938,24710704,0.0,0.0
2015-04-24 00:00:00+08:00,142.9406712291341,144.26911356776736,141.25797564564408,143.1177978515625,20757806,0.0,0.0
2015-04-27 00:00:00+08:00,143.1178304313668,146.0404130371617,143.1178304313668,144.0034637451172,21649051,0.0,0.0
2015-04-28 00:00:00+08:00,143.5606262233696,145.50900447180783,142.58642243999068,144.88906860351562,21955975,0.0,0.0
2015-04-29 00:00:00+08:00,145.50902718963403,146.48321646594997,143.9148872890753,145.42047119140625,22478456,0.0,0.0
2015-04-30 00:00:00+08:00,145.24335022718302,145.24335022718302,142.320767624551,142.49789428710938,23243390,0.0,0.0
2015-05-04 00:00:00+08:00,141.2579926696316,142.67500581983288,139.57529688334813,139.92955017089844,24186374,0.0,0.0
2015-05-05 00:00:00+08:00,140.37238006728495,142.40932944028606,137.89262134939102,139.5753173828125,21200652,0.0,0.0
2015-05-06 00:00:00+08:00,137.2726608868854,140.99230563085112,137.2726608868854,138.1582794189453,21188428,0.0,0.0
2015-05-07 00:00:00+08:00,137.2726548544071,138.0697173618982,134.43862876704324,135.5013885498047,21528958,0.0,0.0
2015-05-08 00:00:00+08:00,138.15827560010243,139.92954193358386,136.12132664617891,136.38702392578125,19643557,0.0,0.0
2015-05-11 00:00:00+08:00,137.53835505336428,142.14363337490744,137.53835505336428,140.4609375,22562554,0.0,0.0
2015-05-12 00:00:00+08:00,141.70081530152746,143.29495524571487,138.7782473925943,139.04393005371094,23738022,0.0,0.0
2015-05-13 00:00:00+08:00,139.04393269410227,141.34657932387717,138.06974337262506,138.86680603027344,21169250,0.0,0.0
2015-05-14 00:00:00+08:00,143.91487223859818,145.15475869825553,141.70079660450466,142.8521270751953,28084938,0.0,0.0
2015-05-15 00:00:00+08:00,144.17539450306572,145.24073373079196,142.93249873738512,144.08660888671875,23476343,0.36,0.0
2015-05-18 00:00:00+08:00,144.44169281542636,144.88559141810683,142.39980038835876,143.02125549316406,15199714,0.0,0.0
2015-05-19 00:00:00+08:00,144.08662533848226,144.08662533848226,142.31107445094628,143.28762817382812,13645824,0.0,0.0
2015-05-20 00:00:00+08:00,143.1100543908466,143.64272400141758,140.35793541693312,140.8018341064453,17851368,0.0,0.0
2015-05-21 00:00:00+08:00,138.49360074855483,140.1803805210724,138.49360074855483,139.20382690429688,19546210,0.0,0.0
2015-05-22 00:00:00+08:00,141.06815629371863,141.95593894483386,139.5589331341922,140.97938537597656,15167822,0.0,0.0
2015-05-26 00:00:00+08:00,143.73150424706435,143.99783169502945,140.71304323327254,140.97938537597656,22683332,0.0,0.0
2015-05-27 00:00:00+08:00,141.68962742825892,141.68962742825892,139.47017789828837,140.18038940429688,17767711,0.0,0.0
2015-05-28 00:00:00+08:00,141.33448600500324,141.33448600500324,136.3629182907832,137.78335571289062,26345205,0.0,0.0
2015-05-29 00:00:00+08:00,138.58237745934645,140.53548456738037,137.33948176667298,138.22726440429688,27284120,0.0,0.0
2015-06-01 00:00:00+08:00,138.22726913494557,140.62427499119522,136.8068168661342,138.58238220214844,16117557,0.0,0.0
2015-06-02 00:00:00+08:00,138.67116197744542,140.26917088191084,137.60583740254194,139.55894470214844,16009236,0.0,0.0
2015-06-03 00:00:00+08:00,140.2691545003061,141.06815151185634,139.6477140129602,140.35792541503906,15135793,0.0,0.0
2015-06-04 00:00:00+08:00,141.60083704804322,141.60083704804322,137.42828030095015,140.09161376953125,23097450,0.0,0.0
2015-06-05 00:00:00+08:00,140.09159628361104,140.26915280567025,137.1619210170033,137.3394775390625,16347565,0.0,0.0
2015-06-08 00:00:00+08:00,136.0078156664868,138.40482144967055,135.031262108816,137.69459533691406,18328192,0.0,0.0
2015-06-09 00:00:00+08:00,137.6058349609375,138.31604643335817,136.09659700835144,137.6058349609375,15470964,0.0,0.0
2015-06-10 00:00:00+08:00,139.02625871420187,139.02625871420187,135.83025597594468,136.0078125,14621252,0.0,0.0
2015-06-11 00:00:00+08:00,137.96092859884644,138.13848513452209,136.45170539297303,136.984375,14552822,0.0,0.0
2015-06-12 00:00:00+08:00,138.49360543250484,139.82527217218927,137.51705178270157,139.55894470214844,13408538,0.0,0.0
2015-06-15 00:00:00+08:00,140.5354743419091,140.6242599465807,137.25070086381135,137.78335571289062,13450376,0.0,0.0
2015-06-16 00:00:00+08:00,136.71803755769554,138.04970413062568,136.27413890355996,136.8068084716797,10452658,0.0,0.0
2015-06-17 00:00:00+08:00,139.11505342810787,139.11505342810787,136.3629344725049,136.984375,14324629,0.0,0.0
2015-06-18 00:00:00+08:00,137.16193153567565,138.13848513452209,135.83026486547791,136.984375,9609748,0.0,0.0
2015-06-19 00:00:00+08:00,138.13846498009903,138.31602148986917,136.71802759667517,136.8955841064453,14843428,0.0,0.0
2015-06-22 00:00:00+08:00,138.22728319419173,140.18039056772088,137.25072950742717,139.3813934326172,15544567,0.0,0.0
2015-06-23 00:00:00+08:00,141.1569371213277,141.1569371213277,138.9374879161429,140.35792541503906,15105850,0.0,0.0
2015-06-24 00:00:00+08:00,141.334483564685,145.4182686353652,140.80181403006532,145.32948303222656,23670706,0.0,0.0
2015-06-25 00:00:00+08:00,144.97437675497554,145.24071888204728,143.28759716422738,143.8202667236328,14954705,0.0,0.0
2015-06-26 00:00:00+08:00,143.64272767184963,143.64272767184963,141.33450732846748,141.95594787597656,21029055,0.0,0.0
2015-06-29 00:00:00+08:00,141.33447216547458,141.95591255837377,133.16690268286249,135.91900634765625,30701768,0.0,0.0
2015-06-30 00:00:00+08:00,134.94247183863237,138.49358758507822,134.23224575039558,137.3394775390625,21539802,0.0,0.0
2015-07-02 00:00:00+08:00,137.60583330001734,140.18038108278932,137.60583330001734,138.9375,24560909,0.0,0.0
2015-07-03 00:00:00+08:00,138.0497083932923,138.75993450604878,135.8302591382977,137.69459533691406,14284845,0.0,0.0
2015-07-06 00:00:00+08:00,136.45171393667135,138.49360687742146,124.28914191293735,130.05970764160156,51586652,0.0,0.0
2015-07-07 00:00:00+08:00,133.16692582738006,133.16692582738006,125.6207954261437,128.46168518066406,29309753,0.0,0.0
2015-07-08 00:00:00+08:00,125.62079784970926,125.62079784970926,116.65422239822323,119.67267608642578,79090126,0.0,0.0
2015-07-09 00:00:00+08:00,121.9809191226177,131.6577072329399,121.9809191226177,129.61581420898438,49287877,0.0,0.0
2015-07-10 00:00:00+08:00,133.16690624294702,136.27412298524757,131.65766862886755,132.19033813476562,39125861,0.0,0.0
2015-07-13 00:00:00+08:00,133.16691014682328,134.58734750945598,129.7045656043532,133.6107940673828,20454892,0.0,0.0
2015-07-14 00:00:00+08:00,134.94245961374062,136.09656955520163,133.16690924873993,134.67613220214844,19595245,0.0,0.0
2015-07-15 00:00:00+08:00,135.56393702988612,135.56393702988612,131.48015141551605,133.16693115234375,16888710,0.0,0.0
2015-07-16 00:00:00+08:00,132.45670501162908,133.61081514292076,130.50358312466372,133.16693115234375,14158663,0.0,0.0
2015-07-17 00:00:00+08:00,134.76493660566706,136.98438613464896,133.699597305018,136.36294555664062,15141233,0.0,0.0
2015-07-20 00:00:00+08:00,138.49359712311477,140.18037685147638,137.69460006619065,138.04971313476562,17483588,0.0,0.0
2015-07-21 00:00:00+08:00,139.73648648068712,139.73648648068712,137.25070980893878,139.02626037597656,11761745,0.0,0.0
2015-07-22 00:00:00+08:00,138.49357748166912,138.49357748166912,135.83024453981528,137.1619110107422,11161193,0.0,0.0
2015-07-23 00:00:00+08:00,138.93747610180287,138.93747610180287,136.1853575580274,137.1619110107422,12352771,0.0,0.0
2015-07-24 00:00:00+08:00,135.8302628417637,135.8302628417637,133.6108135262549,134.49859619140625,12342031,0.0,0.0
2015-07-27 00:00:00+08:00,133.4332685142969,133.87715253782943,128.7280420248386,129.26071166992188,23065662,0.0,0.0
2015-07-28 00:00:00+08:00,126.59736232650693,132.90059769555032,125.26569557292908,130.05970764160156,27282004,0.0,0.0
2015-07-29 00:00:00+08:00,129.52702489520212,130.05969448168386,126.50857859987778,128.1953582763672,24613293,0.0,0.0
2015-07-30 00:00:00+08:00,129.2606858957519,130.05968285668914,126.50856729228887,126.77489471435547,16962962,0.0,0.0
2015-07-31 00:00:00+08:00,127.92901559642799,128.81679823682146,126.50857806653717,128.46168518066406,15633695,0.0,0.0
2015-08-03 00:00:00+08:00,127.84024810791016,128.5504742392703,126.15346839329942,127.84024810791016,12513409,0.0,0.0
2015-08-04 00:00:00+08:00,126.24223513481803,127.84024387749797,125.35445249999583,126.95246124267578,17823622,0.0,0.0
2015-08-05 00:00:00+08:00,126.0646867278852,126.68614195965901,124.73302003724642,126.4197998046875,12752100,0.0,0.0
2015-08-06 00:00:00+08:00,127.57391164132189,127.57391164132189,123.57891151665834,125.088134765625,15395187,0.0,0.0
2015-08-07 00:00:00+08:00,123.40134642746021,126.41979271629496,123.40134642746021,126.1534652709961,11702172,0.0,0.0
2015-08-10 00:00:00+08:00,124.28911822769653,127.13000774026924,123.04622263699832,126.77489471435547,12228806,0.0,0.0
2015-08-11 00:00:00+08:00,126.77490977664624,129.52702870709206,124.82180259680678,124.99935913085938,16666079,0.0,0.0
2015-08-12 00:00:00+08:00,124.28912848034396,124.64424153555112,118.87366908317352,119.7614517211914,42983336,0.0,0.0
2015-08-13 00:00:00+08:00,122.42478576271192,129.1719118148536,121.9809017880912,127.92901611328125,45264092,0.0,0.0
2015-08-14 00:00:00+08:00,128.7280158801327,129.0831289047313,126.68612333605944,127.30756378173828,17613311,0.0,0.0
2015-08-17 00:00:00+08:00,127.66268306649621,127.66268306649621,124.55545129625871,126.0646743774414,18665139,0.0,0.0
2015-08-18 00:00:00+08:00,126.50857319974973,128.10656719624438,123.57889794652534,123.75645446777344,13846720,0.0,0.0
2015-08-19 00:00:00+08:00,123.93400573730469,125.53199966608416,123.04622316868412,123.93400573730469,18117518,0.0,0.0
2015-08-20 00:00:00+08:00,122.15846122185143,122.86868000655544,119.85023363998185,120.91556549072266,28118026,0.0,0.0
2015-08-21 00:00:00+08:00,117.18689016726981,118.42977852106901,115.41133222725549,116.65422058105469,40755475,0.0,0.0
2015-08-24 00:00:00+08:00,113.63576779982122,114.34598652685922,110.97242736816406,110.97242736816406,51703081,0.0,0.0
2015-08-25 00:00:00+08:00,111.1499882134149,120.29411254050595,110.08464906033483,116.2103271484375,55227077,0.0,0.0
2015-08-26 00:00:00+08:00,117.09811728390184,117.54200862614589,113.63577950913783,114.16844177246094,34556420,0.0,0.0
2015-08-27 00:00:00+08:00,119.67267611000365,119.76145437577325,112.92554995362175,117.36444854736328,46549046,0.0,0.0
2015-08-28 00:00:00+08:00,119.85023400299484,120.9155658569624,115.41133535882916,116.03277587890625,37139565,0.0,0.0
2015-08-31 00:00:00+08:00,117.63078625466713,118.60733985492169,114.96744556306159,117.00933837890625,21359851,0.0,0.0
2015-09-01 00:00:00+08:00,116.92055181917532,117.5419996508644,112.74798821542979,112.92554473876953,22145965,0.0,0.0
2015-09-02 00:00:00+08:00,111.1499891873047,115.85522245989684,111.1499891873047,113.10310363769531,28331354,0.0,0.0
2015-09-04 00:00:00+08:00,115.32255287868958,115.5888876692932,112.39287752941897,113.10310363769531,19820455,0.0,0.0
2015-09-07 00:00:00+08:00,112.39286565137074,114.78987116611064,111.68264696552197,112.2153091430664,22674303,0.0,0.0
2015-09-08 00:00:00+08:00,111.86021582953101,116.03277219346373,111.06121145390618,114.878662109375,25659965,0.0,0.0
2015-09-09 00:00:00+08:00,116.12155383587503,119.8502336832375,115.4113350509147,118.60733795166016,29896118,0.0,0.0
2015-09-10 00:00:00+08:00,116.29911286786258,116.74300421010662,114.07966350401213,114.16844177246094,20759181,0.0,0.0
2015-09-11 00:00:00+08:00,114.9674398245514,116.56544122080386,112.83676884709169,113.10310363769531,25623201,0.0,0.0
2015-09-14 00:00:00+08:00,113.28066490105411,114.87866636411935,113.01433009931496,113.45822143554688,14235477,0.0,0.0
2015-09-15 00:00:00+08:00,113.6357719748631,117.09810952006734,113.28065892461257,116.4766616821289,21540276,0.0,0.0
2015-09-16 00:00:00+08:00,117.63078280565672,120.64922913325314,117.63078280565672,120.2053451538086,26766094,0.0,0.0
2015-09-17 00:00:00+08:00,122.15847365828952,122.24725193383686,116.83179182018982,119.22879791259766,26156505,0.0,0.0
2015-09-18 00:00:00+08:00,119.76145644981464,121.09312311205123,119.31756511327923,120.11656951904297,26359821,0.0,0.0
2015-09-21 00:00:00+08:00,119.0512240090134,119.31755879683539,117.27566610423604,118.7848892211914,17982769,0.0,0.0
2015-09-22 00:00:00+08:00,119.76145195637591,119.76145195637591,117.1868896484375,117.1868896484375,21105663,0.0,0.0
2015-09-23 00:00:00+08:00,116.12154888568084,117.00933151324756,114.70110402894332,116.2103271484375,19789230,0.0,0.0
